names,region,eng_state,admin_date,voc_1,voc_2,voc_3,voc_4,voc_5,voc_6,voc_7,voc_8,cont_1_read_voc,cont_2_read_det,cont_3_read_mi,cont_4_list_det,cont_5_list_voc,cont_6_list_mi,cont_7_rl_ci,cont_8_rl_ci,empd_1_read_voc,empd_2_read_mi,empd_3_read_det,empd_4_list_voc,empd_5_list_det,empd_6_list_mi,empd_7_rl_ci,empd_8_rl_ci,ethc_1_read_mi,ethc_2_read_voc,ethc_3_read_det,ethc_4_list_voc,ethc_5_list_det,ethc_6_list_mi,ethc_7_rl_ci,ethc_8_rl_ci,tort_1_read_mi,tort_2_read_det,tort_3_read_voc,tort_4_list_det,tort_5_list_mi,tort_6_list_voc,tort_7_rl_ci,tort_8_rl_ci
Mrs. Tawanna Dickens,North America,NS,1963-09-18T09:15:37Z,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
Broderick Hauck,North America,NS,1944-07-18T22:50:38Z,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
Dwaine Blick,North America,NS,1938-12-09T03:51:37Z,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1
Alina Aufderhar,North America,NS,1990-08-31T17:45:45Z,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1
Bartholomew Cronin Jr.,North America,NS,1942-04-24T12:09:57Z,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1
Nya Morissette,North America,NS,1934-06-04T10:14:17Z,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1
Dezzie Mante,North America,NS,1960-04-04T18:36:13Z,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1
Claiborne Langworth,North America,NS,1929-09-13T06:57:00Z,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1
Pinkie Fisher,North America,NS,2011-12-03T13:23:56Z,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1
Davin Kulas-Weissnat,North America,NS,1958-12-09T06:26:53Z,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1
Jaiden Connelly,North America,NS,1953-09-01T01:11:05Z,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1
Valinda Mills-Brekke,North America,NS,1979-05-24T20:55:07Z,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1
Marisol Hirthe,North America,NS,1926-01-17T20:20:14Z,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1
Mr. Ferrell Jones,North America,NS,1961-09-24T05:43:49Z,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1
Kenan Lueilwitz,North America,NS,1936-03-17T05:19:50Z,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1
Bo Gottlieb,North America,NS,1972-10-14T14:35:51Z,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1
Georganna Hand,North America,NS,2002-06-22T05:01:01Z,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1
Victor Zulauf,North America,NS,2015-06-17T14:33:28Z,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1
Schley Hahn-Kemmer,North America,NS,1960-04-11T09:11:08Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
Rosalia Botsford,North America,NS,1931-08-26T21:33:03Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
Patrice Mante,North America,NS,1948-11-01T13:30:54Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
Mr. Cade Rau DDS,North America,NS,1972-12-12T18:37:59Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
Dr. Enzo Terry DDS,North America,NS,1923-06-06T04:01:46Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
Miss Kristine Johnson DDS,North America,NS,1964-07-06T20:36:47Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
Colvin Ullrich-Fadel,North America,NS,1977-11-19T14:27:08Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
Dr. Braylen Stracke,North America,NS,1989-08-06T17:41:37Z,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1
Dr. Darold Howell PhD,North America,NS,1970-05-20T06:17:34Z,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1
Mat Marquardt,North America,NS,1984-09-11T20:42:47Z,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1
Redmond Heathcote,North America,NS,1981-04-14T04:22:52Z,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0
Tennille Dibbert,North America,NS,1947-03-24T13:29:41Z,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0
Jovanni Berge,North America,NS,1977-06-01T12:27:11Z,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0
Trever Williamson-Mosciski,North America,NS,1981-10-03T21:07:51Z,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0
Miss Myah Leuschke DDS,North America,NS,1947-07-06T10:50:02Z,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0
Theo Bartoletti,North America,NS,2015-11-06T23:54:16Z,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0
Anona Morissette,North America,NS,1985-09-19T09:34:21Z,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0
Mr. Mikhail Harber,North America,NS,1924-06-10T11:30:53Z,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0
Mrs. Henretta Harvey,North America,NS,2013-03-08T05:44:46Z,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0
Vester Jones DDS,North America,NS,1964-02-23T23:29:42Z,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0
Silvester Bergstrom,North America,NS,1970-10-03T02:53:36Z,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0
Ms. Madelyn Feil PhD,North America,NS,1959-02-18T08:31:00Z,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1
Odus Barrows,North America,NS,1933-04-21T09:16:42Z,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1
Versie Strosin,North America,NS,2010-08-20T14:47:53Z,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1
Rayan Marks,North America,NS,1977-03-13T15:55:32Z,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1
Alene Grimes,North America,NS,1945-01-29T18:10:26Z,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1
Taylor Eichmann-Crist,North America,NS,1981-02-09T19:33:45Z,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1
Winfield McGlynn-Lebsack,North America,NS,1954-01-13T14:12:59Z,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1
Lucindy Toy,North America,NS,1964-08-02T10:16:50Z,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1
Merrilee Volkman,North America,NS,1931-08-12T11:35:57Z,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Tayler Kilback,North America,NS,1970-01-06T05:25:35Z,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Davonte Leannon-Luettgen,North America,NS,1974-12-05T11:36:03Z,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Dona Beahan,North America,NS,1975-02-16T17:39:32Z,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Hank Nicolas,North America,NS,1954-03-29T15:29:06Z,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Josue Stehr,North America,NS,1991-08-01T07:12:38Z,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
Yair Kihn,North America,NS,1960-01-30T17:56:07Z,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
Bernhard Morar Jr.,North America,NS,1938-08-14T03:16:36Z,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
Lara Goyette,North America,NS,2016-03-04T19:00:03Z,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
Drury Buckridge-Metz,North America,NS,2013-10-14T05:01:59Z,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Anjelica Kutch MD,North America,NS,1977-06-17T11:00:42Z,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Brynn Schmitt DVM,North America,NS,1955-01-18T10:02:15Z,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Kristopher Quitzon,North America,NS,1997-12-29T15:58:40Z,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Dr. Britt Hammes DDS,North America,NS,1937-05-08T20:20:30Z,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1
Amare White,North America,NS,1941-09-08T17:04:01Z,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1
Deidra Kozey,North America,NS,1969-07-15T06:21:06Z,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1
Olof Larson,North America,NS,2005-03-05T14:07:54Z,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1
Ignatz Ruecker,North America,NS,1940-06-23T00:13:22Z,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1
Roderick Hahn II,North America,NS,1934-12-09T21:14:35Z,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1
Genie Carter MD,North America,NS,1984-05-09T10:05:26Z,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1
Cliff Aufderhar,North America,NS,1934-12-06T19:45:39Z,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1
Evander Abbott,North America,NS,1944-04-03T08:09:10Z,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1
Olga Lakin,North America,NS,1970-11-01T07:16:38Z,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1
Greg Bernier,North America,NS,1990-07-31T02:09:40Z,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1
Levar Auer,North America,NS,1978-06-16T19:30:00Z,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1
Dr. Tommie Auer PhD,North America,NS,1923-09-17T05:03:47Z,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1
Delma Ebert-Watsica,North America,NS,1952-01-07T17:06:20Z,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1
Dr. Jacob Raynor,North America,NS,1923-04-16T01:12:28Z,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1
Katheryn Kerluke,North America,NS,1970-06-03T02:22:57Z,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0
Ms. Latoria Strosin DDS,North America,NS,1963-08-07T20:50:38Z,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1
Mahala Larson,North America,NS,1949-03-04T00:04:33Z,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1
Jerrell Streich,North America,NS,1947-09-10T01:48:37Z,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1
Martine Gutkowski-Pfannerstill,North America,NS,1963-09-27T19:31:50Z,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1
Hali Murphy,North America,NS,1925-06-10T13:44:09Z,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1
Link Pfeffer,North America,NS,1990-10-10T13:23:20Z,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1
Mrs. Olive Cronin PhD,North America,NS,1995-05-20T13:03:47Z,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1
Ms. Felicitas Fadel,North America,NS,1986-08-28T05:28:59Z,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1
Junious Crist,North America,NS,1942-12-09T11:25:40Z,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0
Joy Renner,North America,NS,2017-11-09T04:16:54Z,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
Mr. Geovanni Kerluke,North America,NS,1934-10-29T05:40:54Z,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
Mrs. Wava Heidenreich,North America,NS,2013-07-04T10:48:11Z,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
Alexande D'Amore,North America,NS,1987-09-28T05:03:53Z,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
Mr. Bridger Haley,North America,NS,1940-03-23T02:34:36Z,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
Wilton Fisher,North America,NS,1922-06-02T07:58:39Z,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
Mr. Theadore Waelchi,North America,NS,1972-02-26T21:00:50Z,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
Katheryn Champlin,North America,NS,2001-07-04T07:11:35Z,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1
Yaritza Bechtelar PhD,North America,NS,1944-06-15T16:47:34Z,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1
Yazmin Huels,North America,NS,1975-03-28T05:45:24Z,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1
Dr. Rashawn Carter DDS,North America,NS,1930-11-22T11:34:22Z,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1
Arielle Satterfield DDS,North America,NS,1921-12-02T20:06:01Z,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0
Watson Morissette,North America,NS,2013-10-10T17:32:53Z,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0
Ema Bogisich,North America,NS,2002-06-11T20:58:55Z,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0
Kourtney Nitzsche-Rohan,North America,NS,1992-01-04T16:45:55Z,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1
Josefa Kulas,North America,NS,2005-06-29T02:11:12Z,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1
Mr. Ramon Ryan,North America,NS,1927-10-02T22:57:29Z,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1
Wendell Bauch,North America,NS,1959-10-10T11:52:23Z,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0
Sabra Hilll PhD,North America,NS,1927-02-26T11:25:43Z,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0
Dereon Brekke,North America,NS,1989-07-27T04:19:25Z,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0
Dr. Flint Considine DVM,North America,NS,1931-04-18T23:18:37Z,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0
Zeno Bode,North America,NS,1961-07-01T12:28:10Z,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1
Hamilton Erdman,North America,NS,1975-10-30T00:17:58Z,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1
Sydnee Graham MD,North America,NS,1946-04-27T00:00:33Z,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
Miss Marlen Ullrich MD,North America,NS,1938-06-30T18:01:09Z,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
Keven Little-Frami,North America,NS,1981-10-28T02:25:31Z,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
Steven Reinger,North America,NS,1987-12-13T00:39:16Z,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
Val Medhurst,North America,NS,1934-06-17T09:22:37Z,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1
Dr. Normand Gulgowski DDS,North America,NS,1956-10-15T13:10:39Z,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1
Izabella Collins,North America,NS,1975-06-29T04:13:11Z,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1
Martin Stokes,North America,NS,1953-02-04T12:55:16Z,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1
Hill Hammes,North America,NS,1962-01-06T14:21:08Z,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1
Londyn Swaniawski,North America,NS,1996-11-10T14:32:06Z,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1
Fidelia Stroman,North America,NS,1941-09-06T11:49:02Z,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
Tamala Marks,North America,NS,1960-12-09T23:45:06Z,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
Lucas Kessler,North America,NS,1997-12-06T20:51:05Z,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1
